380,2.14067,0.0
381,2.1383099999999997,0.0
382,2.13595,0.0
383,2.1337099999999998,0.0
384,2.13147,0.0
385,2.12934,0.0
386,2.12721,0.0
387,2.12517,0.0
388,2.12313,0.0
389,2.121175,0.0
390,2.11922,0.0
391,2.11735,0.0
392,2.11548,0.0
393,2.11368,0.0
394,2.11188,0.0
395,2.110145,0.0
396,2.10841,0.0
397,2.106745,0.0
398,2.10508,0.0
399,2.1034699999999997,0.0
400,2.10186,0.0
401,2.10031,0.0
402,2.09876,0.0
403,2.09726,0.0
404,2.09576,0.0
405,2.09431,0.0
406,2.09286,0.0
407,2.091455,0.0
408,2.09005,0.0
409,2.08869,0.0
410,2.08733,0.0
411,2.086015,0.0
412,2.0847,0.0
413,2.0834200000000003,0.0
414,2.08214,0.0
415,2.080905,0.0
416,2.07967,0.0
417,2.078465,0.0
418,2.07726,0.0
419,2.076095,0.0
420,2.07493,0.0
421,2.073795,0.0
422,2.07266,0.0
423,2.071555,0.0
424,2.07045,0.0
425,2.069375,0.0
426,2.0683,0.0
427,2.067255,0.0
428,2.06621,0.0
429,2.065195,0.0
430,2.06418,0.0
431,2.0631899999999996,0.0
432,2.0622,0.0
433,2.061235,0.0
434,2.06027,0.0
435,2.05933,0.0
436,2.05839,0.0
437,2.057475,0.0
438,2.05656,0.0
439,2.0556650000000003,0.0
440,2.05477,0.0
441,2.0539,0.0
442,2.05303,0.0
443,2.052175,0.0
444,2.05132,0.0
445,2.05049,0.0
446,2.04966,0.0
447,2.04885,0.0
448,2.04804,0.0
449,2.047245,0.0
450,2.04645,0.0
451,2.045675,0.0
452,2.0449,0.0
453,2.0441450000000003,0.0
454,2.04339,0.0
455,2.04265,0.0
456,2.04191,0.0
457,2.041185,0.0
458,2.04046,0.0
459,2.0397499999999997,0.0
460,2.03904,0.0
461,2.03835,0.0
462,2.03766,0.0
463,2.03698,0.0
464,2.0363,0.0
465,2.03564,0.0
466,2.03498,0.0
467,2.0343299999999997,0.0
468,2.03368,0.0
469,2.033045,0.0
470,2.03241,0.0
471,2.031785,0.0
472,2.03116,0.0
473,2.03055,0.0
474,2.02994,0.0
475,2.02934,0.0
476,2.02874,0.0
477,2.028155,0.0
478,2.02757,0.0
479,2.026995,0.0
480,2.02642,0.0
481,2.025855,0.0
482,2.02529,0.0
483,2.02474,0.0
484,2.02419,0.0
485,2.023645,0.0
486,2.0231,0.0
487,2.02257,0.0
488,2.02204,0.0
489,2.0215199999999998,0.0
490,2.021,0.0
491,2.020485,0.0
492,2.01997,0.0
493,2.01947,0.0
494,2.01897,0.0
495,2.018475,0.0
496,2.01798,0.0
497,2.0174950000000003,0.0
498,2.01701,0.0
499,2.016535,0.0
500,2.01606,0.0
501,2.0155950000000002,0.0
502,2.01513,0.0
503,2.0146699999999997,0.0
504,2.01421,0.0
505,2.01376,0.0
506,2.01331,0.0
507,2.012865,0.0
508,2.01242,0.0
509,2.011985,0.0
510,2.01155,0.0
511,2.011125,0.0
512,2.0107,0.0
513,2.01028,0.0
514,2.00986,0.0
515,2.0094450000000004,0.0
516,2.00903,0.0
517,2.0086250000000003,0.0
518,2.00822,0.0
519,2.00782,0.0
520,2.00742,0.0
521,2.007025,0.0
522,2.00663,0.0
523,2.006245,0.0
524,2.00586,0.0
525,2.0054800000000004,0.0
526,2.0051,0.0
527,2.004725,0.0
528,2.00435,0.0
529,2.003985,0.0
530,2.00362,0.0
531,2.0032550000000002,0.0
532,2.00289,0.0
533,2.002535,0.0
534,2.00218,0.0
535,2.00183,0.0
536,2.00148,0.0
537,2.0011349999999997,0.0
538,2.00079,0.0
539,2.00045,0.0
540,2.00011,0.0
541,1.999775,0.0
542,1.99944,0.0
543,1.99911,0.0
544,1.99878,0.0
545,1.9984549999999999,0.0
546,1.99813,0.0
547,1.9978099999999999,0.0
548,1.99749,0.0
549,1.997175,0.0
550,1.99686,0.0
551,1.99655,0.0
552,1.99624,0.0
553,1.995935,0.0
554,1.99563,0.0
555,1.99533,0.0
556,1.99503,0.0
557,1.9947300000000001,0.0
558,1.99443,0.0
559,1.9941399999999998,0.0
560,1.99385,0.0
561,1.99356,0.0
562,1.99327,0.0
563,1.992985,0.0
564,1.9927,0.0
565,1.99242,0.0
566,1.99214,0.0
567,1.991865,0.0
568,1.99159,0.0
569,1.99132,0.0
570,1.99105,0.0
571,1.99078,0.0
572,1.99051,0.0
573,1.990245,0.0
574,1.98998,0.0
575,1.9897200000000002,0.0
576,1.98946,0.0
577,1.9892050000000001,0.0
578,1.98895,0.0
579,1.9886949999999999,0.0
580,1.98844,0.0
581,1.98819,0.0
582,1.98794,0.0
583,1.9876900000000002,0.0
584,1.98744,0.0
585,1.9872,0.0
586,1.98696,0.0
587,1.98672,0.0
588,1.98648,0.0
589,1.98624,0.0
590,1.986,0.0
591,1.985765,0.0
592,1.98553,0.0
593,1.9853,0.0
594,1.98507,0.0
595,1.984845,0.0
596,1.98462,0.0
597,1.9843950000000001,0.0
598,1.98417,0.0
599,1.9839449999999998,0.0
600,1.98372,0.0
601,1.9834999999999998,0.0
602,1.98328,0.0
603,1.9830649999999999,0.0
604,1.98285,0.0
605,1.9826350000000001,0.0
606,1.98242,0.0
607,1.98221,0.0
608,1.982,0.0
609,1.981795,0.0
610,1.98159,0.0
611,1.9813800000000001,0.0
612,1.98117,0.0
613,1.9809700000000001,0.0
614,1.98077,0.0
615,1.98057,0.0
616,1.98037,0.0
617,1.98017,0.0
618,1.97997,0.0
619,1.979775,0.0
620,1.97958,0.0
621,1.979385,0.0
622,1.97919,0.0
623,1.979,0.0
624,1.97881,0.0
625,1.9786199999999998,0.0
626,1.97843,0.0
627,1.9782449999999998,0.0
628,1.97806,0.0
629,1.977875,0.0
630,1.97769,0.0
631,1.97751,0.0
632,1.97733,0.0
633,1.97715,0.0
634,1.97697,0.0
635,1.9767899999999998,0.0
636,1.97661,0.0
637,1.976435,0.0
638,1.97626,0.0
639,1.97609,0.0
640,1.97592,0.0
641,1.9757449999999999,0.0
642,1.97557,0.0
643,1.975405,0.0
644,1.97524,0.0
645,1.97507,0.0
646,1.9749,0.0
647,1.974735,0.0
648,1.97457,0.0
649,1.974405,0.0
650,1.97424,0.0
651,1.9740799999999998,0.0
652,1.97392,0.0
653,1.97376,0.0
654,1.9736,0.0
655,1.97344,0.0
656,1.97328,0.0
657,1.973125,0.0
658,1.97297,0.0
659,1.972815,0.0
660,1.97266,0.0
661,1.972505,0.0
662,1.97235,0.0
663,1.9722,0.0
664,1.97205,0.0
665,1.9719,0.0
666,1.97175,0.0
667,1.9716049999999998,0.0
668,1.97146,0.0
669,1.97131,0.0
670,1.97116,0.0
671,1.971015,0.0
672,1.97087,0.0
673,1.97073,0.0
674,1.97059,0.0
675,1.970445,0.0
676,1.9703,0.0
677,1.97016,0.0
678,1.97002,0.0
679,1.969885,0.0
680,1.96975,0.0
681,1.9696099999999999,0.0
682,1.96947,0.0
683,1.969335,0.0
684,1.9692,0.0
685,1.969065,0.0
686,1.96893,0.0
687,1.9687999999999999,0.0
688,1.96867,0.0
689,1.96854,0.0
690,1.96841,0.0
691,1.96828,0.0
692,1.96815,0.0
693,1.96802,0.0
694,1.96789,0.0
695,1.96776,0.0
696,1.96763,0.0
697,1.967505,0.0
698,1.96738,0.0
699,1.967255,0.0
700,1.96713,0.0
701,1.967005,0.0
702,1.96688,0.0
703,1.9667599999999998,0.0
704,1.96664,0.0
705,1.96652,0.0
706,1.9664,0.0
707,1.9662799999999998,0.0
708,1.96616,0.0
709,1.96604,0.0
710,1.96592,0.0
711,1.965805,0.0
712,1.96569,0.0
713,1.96557,0.0
714,1.96545,0.0
715,1.965335,0.0
716,1.96522,0.0
717,1.9651100000000001,0.0
718,1.965,0.0
719,1.964885,0.0
720,1.96477,0.0
721,1.9646599999999999,0.0
722,1.96455,0.0
723,1.96444,0.0
724,1.96433,0.0
725,1.96422,0.0
726,1.96411,0.0
727,1.964,0.0
728,1.96389,0.0
729,1.9637850000000001,0.0
730,1.96368,0.0
731,1.96357,0.0
732,1.96346,0.0
733,1.963355,0.0
734,1.96325,0.0
735,1.96315,0.0
736,1.96305,0.0
737,1.962945,0.0
738,1.96284,0.0
739,1.962735,0.0
740,1.96263,0.0
741,1.96253,0.0
742,1.96243,0.0
743,1.96233,0.0
744,1.96223,0.0
745,1.96213,0.0
746,1.96203,0.0
747,1.96193,0.0
748,1.96183,0.0
749,1.961735,0.0
750,1.96164,0.0
751,1.961545,0.0
752,1.96145,0.0
753,1.96135,0.0
754,1.96125,0.0
755,1.961155,0.0
756,1.96106,0.0
757,1.96097,0.0
758,1.96088,0.0
759,1.960785,0.0
760,1.96069,0.0
761,1.9606,0.0
762,1.96051,0.0
763,1.960415,0.0
764,1.96032,0.0
765,1.9602300000000001,0.0
766,1.96014,0.0
767,1.9600499999999998,0.0
768,1.95996,0.0
769,1.95987,0.0
770,1.95978,0.0
771,1.959695,0.0
772,1.95961,0.0
773,1.95952,0.0
774,1.95943,0.0
775,1.959345,0.0
776,1.95926,0.0
777,1.959175,0.0
778,1.95909,0.0
779,1.9590049999999999,0.0
780,1.95892,0.0
